"","X.3","X.2","X.1","X","ID","Timing","Order","Q1Gender","Q2Age","Q3Distance","Q4Trips","Q5Knowledge","Q6Bid","Q7Bid","Q6ResearchResponse","Q6ResearchCertainty","Q7TreatmentResponse","Q7TreatmentCertainty","Q8DominatedTest","Choice","Q9Block","Q10Block","Q11Block","Q12Block","Q12CECertainty","Q13CurrentThreatToSelf","Q14FutureThreatToSelf","Q15ThreatToEnvironment","Q16BP","Q18Charity","Q19Knowledge","Q20Consequentiality","Q21Experts","Q22Education","Q23Employment","Q24RonaImpact","Q24AIncome","Q25Understanding","Q7Bid2","Q7Response2","Task","av_A","av_B","alt","Price","Performance","Emission","chid","PriceCoef","EmissionCoef","PerformanceCoef","Q6WTP","Q7WTP","Precaution","Q17_Firms","Q17_Cons","Q17_Gov","Q17_LA","Q17_Other","cs","Protestors","FullSurvey2.Q7WTPSB","PrecautionProportion","e0.5","e0.75","e1","e1.25","e1.5","Q6Pro","Q7Pro","LCM2Class","ResearchPointNB","ResearchLowerNB","ResearchUpperNB","WWTPPointNB","WWTPLowerNB","WWTPUpperNB","CosmeticsPointNB","CosmeticsLowerNB","CosmeticsUpperNB"
"1108",1108,1108,1108,"554.B",139,510,1,0,21.5,50,2,5,40,20,1,2,1,1,1,TRUE,2,1,1,2,2,4,5,5,1,1,5,1,4,4,4,1,4500,9,40,1,2,1,1,"B",0.5,10,10,554,-0.227685999132978,0.0420263862642814,-0.0492933060106203,29.9097976708127,46.5577168109346,16.6479191401219,1,0,1,1,0,1,0,63.1551015528865,0.0308294798891146,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0553885142052087,0.0862179940943233,2,29.190373210381,29.7299415557048,26.3126753686544,-2.72285872863375,10.5864937893519,-133.298398296979,-39.7104048518327,-39.7104048518327,-39.7104048518327
"1109",1109,1109,1109,"555.A",139,510,1,0,21.5,50,2,5,40,20,1,2,1,1,1,FALSE,2,1,1,2,2,4,5,5,1,1,5,1,4,4,4,1,4500,9,40,1,3,1,1,"A",0,0,0,555,-0.165040315873764,0.0579786805173738,-0.0680039635780891,29.9097976708127,46.5577168109346,16.6479191401219,1,0,1,1,0,1,0,63.1551015528865,0.0308294798891146,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0553885142052087,0.0862179940943233,2,29.190373210381,29.7299415557048,26.3126753686544,-2.72285872863375,10.5864937893519,-133.298398296979,-38.1151754265235,-38.1151754265235,-38.1151754265235
"1110",1110,1110,1110,"555.B",139,510,1,0,21.5,50,2,5,40,20,1,2,1,1,1,TRUE,2,1,1,2,2,4,5,5,1,1,5,1,4,4,4,1,4500,9,40,1,3,1,1,"B",2.5,5,90,555,-0.165040315873764,0.0579786805173738,-0.0680039635780891,29.9097976708127,46.5577168109346,16.6479191401219,1,0,1,1,0,1,0,63.1551015528865,0.0308294798891146,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0553885142052087,0.0862179940943233,2,29.190373210381,29.7299415557048,26.3126753686544,-2.72285872863375,10.5864937893519,-133.298398296979,-38.1151754265235,-38.1151754265235,-38.1151754265235
"1111",1111,1111,1111,"556.A",139,510,1,0,21.5,50,2,5,40,20,1,2,1,1,1,FALSE,2,1,1,2,2,4,5,5,1,1,5,1,4,4,4,1,4500,9,40,1,4,1,1,"A",0,0,0,556,-0.0987870526635177,0.0968630958059263,-0.113612010146959,29.9097976708127,46.5577168109346,16.6479191401219,1,0,1,1,0,1,0,63.1551015528865,0.0308294798891146,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0553885142052087,0.0862179940943233,2,29.190373210381,29.7299415557048,26.3126753686544,-2.72285872863375,10.5864937893519,-133.298398296979,-34.2267338976682,-34.2267338976682,-34.2267338976682
"1112",1112,1112,1112,"556.B",139,510,1,0,21.5,50,2,5,40,20,1,2,1,1,1,TRUE,2,1,1,2,2,4,5,5,1,1,5,1,4,4,4,1,4500,9,40,1,4,1,1,"B",2.5,50,10,556,-0.0987870526635177,0.0968630958059263,-0.113612010146959,29.9097976708127,46.5577168109346,16.6479191401219,1,0,1,1,0,1,0,63.1551015528865,0.0308294798891146,0.692772448216795,0.576614966931533,0.479933665008292,0.399462962319605,0.332484820089453,0.0553885142052087,0.0862179940943233,2,29.190373210381,29.7299415557048,26.3126753686544,-2.72285872863375,10.5864937893519,-133.298398296979,-34.2267338976682,-34.2267338976682,-34.2267338976682
"1113",1113,1113,1113,"557.A",140,438,0,0,32.5,50,1,3,20,40,1,1,1,1,0,FALSE,2,1,2,3,1,4,5,5,1,1,4,1,4,3,4,1,2250,9,80,1,1,1,1,"A",0,0,0,557,-0.212439438909094,0.0450425768193921,-0.0528310359283072,21.6003388586937,40.7780049486918,19.1776660899982,1,1,1,1,0,1,0,55.1780632085719,0.0710283929259193,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0800012550321989,0.151029647958118,2,20.880914398262,21.4204827435858,18.0032165565354,-8.50257059087654,4.80678192710907,-139.078110159222,-39.4087857963217,-39.4087857963217,-39.4087857963217
"1114",1114,1114,1114,"557.B",140,438,0,0,32.5,50,1,3,20,40,1,1,1,1,0,TRUE,2,1,2,3,1,4,5,5,1,1,4,1,4,3,4,1,2250,9,80,1,1,1,1,"B",1,50,90,557,-0.212439438909094,0.0450425768193921,-0.0528310359283072,21.6003388586937,40.7780049486918,19.1776660899982,1,1,1,1,0,1,0,55.1780632085719,0.0710283929259193,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0800012550321989,0.151029647958118,2,20.880914398262,21.4204827435858,18.0032165565354,-8.50257059087654,4.80678192710907,-139.078110159222,-39.4087857963217,-39.4087857963217,-39.4087857963217
"1115",1115,1115,1115,"558.A",140,438,0,0,32.5,50,1,3,20,40,1,1,1,1,0,FALSE,2,1,2,3,1,4,5,5,1,1,4,1,4,3,4,1,2250,9,80,1,2,1,1,"A",0,0,0,558,-0.229148982919828,0.0417580720830833,-0.0489785967477869,21.6003388586937,40.7780049486918,19.1776660899982,1,1,1,1,0,1,0,55.1780632085719,0.0710283929259193,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0800012550321989,0.151029647958118,2,20.880914398262,21.4204827435858,18.0032165565354,-8.50257059087654,4.80678192710907,-139.078110159222,-39.7372362699525,-39.7372362699525,-39.7372362699525
"1116",1116,1116,1116,"558.B",140,438,0,0,32.5,50,1,3,20,40,1,1,1,1,0,TRUE,2,1,2,3,1,4,5,5,1,1,4,1,4,3,4,1,2250,9,80,1,2,1,1,"B",0.5,10,10,558,-0.229148982919828,0.0417580720830833,-0.0489785967477869,21.6003388586937,40.7780049486918,19.1776660899982,1,1,1,1,0,1,0,55.1780632085719,0.0710283929259193,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0800012550321989,0.151029647958118,2,20.880914398262,21.4204827435858,18.0032165565354,-8.50257059087654,4.80678192710907,-139.078110159222,-39.7372362699525,-39.7372362699525,-39.7372362699525
"1117",1117,1117,1117,"559.A",140,438,0,0,32.5,50,1,3,20,40,1,1,1,1,0,FALSE,2,1,2,3,1,4,5,5,1,1,4,1,4,3,4,1,2250,9,80,1,3,1,1,"A",0,0,0,559,-0.206408477083985,0.0463586567844205,-0.0543746835796335,21.6003388586937,40.7780049486918,19.1776660899982,1,1,1,1,0,1,0,55.1780632085719,0.0710283929259193,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0800012550321989,0.151029647958118,2,20.880914398262,21.4204827435858,18.0032165565354,-8.50257059087654,4.80678192710907,-139.078110159222,-39.2771777998188,-39.2771777998188,-39.2771777998188
"1118",1118,1118,1118,"559.B",140,438,0,0,32.5,50,1,3,20,40,1,1,1,1,0,TRUE,2,1,2,3,1,4,5,5,1,1,4,1,4,3,4,1,2250,9,80,1,3,1,1,"B",1,5,10,559,-0.206408477083985,0.0463586567844205,-0.0543746835796335,21.6003388586937,40.7780049486918,19.1776660899982,1,1,1,1,0,1,0,55.1780632085719,0.0710283929259193,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0800012550321989,0.151029647958118,2,20.880914398262,21.4204827435858,18.0032165565354,-8.50257059087654,4.80678192710907,-139.078110159222,-39.2771777998188,-39.2771777998188,-39.2771777998188
"1119",1119,1119,1119,"560.A",140,438,0,0,32.5,50,1,3,20,40,1,1,1,1,0,FALSE,2,1,2,3,1,4,5,5,1,1,4,1,4,3,4,1,2250,9,80,1,4,1,1,"A",0,0,0,560,-0.21247447466856,0.0450351495701205,-0.0528223244090998,21.6003388586937,40.7780049486918,19.1776660899982,1,1,1,1,0,1,0,55.1780632085719,0.0710283929259193,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0800012550321989,0.151029647958118,2,20.880914398262,21.4204827435858,18.0032165565354,-8.50257059087654,4.80678192710907,-139.078110159222,-39.4095285212488,-39.4095285212488,-39.4095285212488
"1120",1120,1120,1120,"560.B",140,438,0,0,32.5,50,1,3,20,40,1,1,1,1,0,TRUE,2,1,2,3,1,4,5,5,1,1,4,1,4,3,4,1,2250,9,80,1,4,1,1,"B",1,10,40,560,-0.21247447466856,0.0450351495701205,-0.0528223244090998,21.6003388586937,40.7780049486918,19.1776660899982,1,1,1,1,0,1,0,55.1780632085719,0.0710283929259193,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0800012550321989,0.151029647958118,2,20.880914398262,21.4204827435858,18.0032165565354,-8.50257059087654,4.80678192710907,-139.078110159222,-39.4095285212488,-39.4095285212488,-39.4095285212488
"1121",1121,1121,1121,"561.A",141,593,1,0,47.5,35,3,3,100,90,0,1,0,0,0,TRUE,3,2,2,2,1,5,5,5,1,0,3,1,4,4,6,0,2750,10,45,1,1,1,1,"A",0,0,0,561,-0.427248341894362,0.0223963882553752,-0.0262690209161087,36.3157668002677,55.5522715275556,19.2365047272879,0,0,1,1,0,0,0,66.615558279606,0.0582924385675391,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.110047778182629,0.168340216750168,1,35.596342339836,36.1359106851598,32.7186444981094,6.27169598798725,19.5810485059729,-124.303843580358,-41.6734046527233,-41.6734046527233,-41.6734046527233
"1122",1122,1122,1122,"561.B",141,593,1,0,47.5,35,3,3,100,90,0,1,0,0,0,FALSE,3,2,2,2,1,5,5,5,1,0,3,1,4,4,6,0,2750,10,45,1,1,1,1,"B",5,5,10,561,-0.427248341894362,0.0223963882553752,-0.0262690209161087,36.3157668002677,55.5522715275556,19.2365047272879,0,0,1,1,0,0,0,66.615558279606,0.0582924385675391,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.110047778182629,0.168340216750168,1,35.596342339836,36.1359106851598,32.7186444981094,6.27169598798725,19.5810485059729,-124.303843580358,-41.6734046527233,-41.6734046527233,-41.6734046527233
"1123",1123,1123,1123,"562.A",141,593,1,0,47.5,35,3,3,100,90,0,1,0,0,0,TRUE,3,2,2,2,1,5,5,5,1,0,3,1,4,4,6,0,2750,10,45,1,2,1,1,"A",0,0,0,562,-0.411546699049582,0.0232508723035064,-0.0272712565925442,36.3157668002677,55.5522715275556,19.2365047272879,0,0,1,1,0,0,0,66.615558279606,0.0582924385675391,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.110047778182629,0.168340216750168,1,35.596342339836,36.1359106851598,32.7186444981094,6.27169598798725,19.5810485059729,-124.303843580358,-41.5879562479102,-41.5879562479102,-41.5879562479102
"1124",1124,1124,1124,"562.B",141,593,1,0,47.5,35,3,3,100,90,0,1,0,0,0,FALSE,3,2,2,2,1,5,5,5,1,0,3,1,4,4,6,0,2750,10,45,1,2,1,1,"B",2.5,5,40,562,-0.411546699049582,0.0232508723035064,-0.0272712565925442,36.3157668002677,55.5522715275556,19.2365047272879,0,0,1,1,0,0,0,66.615558279606,0.0582924385675391,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.110047778182629,0.168340216750168,1,35.596342339836,36.1359106851598,32.7186444981094,6.27169598798725,19.5810485059729,-124.303843580358,-41.5879562479102,-41.5879562479102,-41.5879562479102
"1125",1125,1125,1125,"563.A",141,593,1,0,47.5,35,3,3,100,90,0,1,0,0,0,TRUE,3,2,2,2,1,5,5,5,1,0,3,1,4,4,6,0,2750,10,45,1,3,1,1,"A",0,0,0,563,-0.324146384745448,0.029520056976868,-0.0346244664687822,36.3157668002677,55.5522715275556,19.2365047272879,0,0,1,1,0,0,0,66.615558279606,0.0582924385675391,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.110047778182629,0.168340216750168,1,35.596342339836,36.1359106851598,32.7186444981094,6.27169598798725,19.5810485059729,-124.303843580358,-40.9610377805741,-40.9610377805741,-40.9610377805741
"1126",1126,1126,1126,"563.B",141,593,1,0,47.5,35,3,3,100,90,0,1,0,0,0,FALSE,3,2,2,2,1,5,5,5,1,0,3,1,4,4,6,0,2750,10,45,1,3,1,1,"B",1,5,10,563,-0.324146384745448,0.029520056976868,-0.0346244664687822,36.3157668002677,55.5522715275556,19.2365047272879,0,0,1,1,0,0,0,66.615558279606,0.0582924385675391,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.110047778182629,0.168340216750168,1,35.596342339836,36.1359106851598,32.7186444981094,6.27169598798725,19.5810485059729,-124.303843580358,-40.9610377805741,-40.9610377805741,-40.9610377805741
"1127",1127,1127,1127,"564.A",141,593,1,0,47.5,35,3,3,100,90,0,1,0,0,0,TRUE,3,2,2,2,1,5,5,5,1,0,3,1,4,4,6,0,2750,10,45,1,4,1,1,"A",0,0,0,564,-0.36682813542498,0.0260852939631952,-0.0305957873612752,36.3157668002677,55.5522715275556,19.2365047272879,0,0,1,1,0,0,0,66.615558279606,0.0582924385675391,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.110047778182629,0.168340216750168,1,35.596342339836,36.1359106851598,32.7186444981094,6.27169598798725,19.5810485059729,-124.303843580358,-41.3045140819413,-41.3045140819413,-41.3045140819413
"1128",1128,1128,1128,"564.B",141,593,1,0,47.5,35,3,3,100,90,0,1,0,0,0,FALSE,3,2,2,2,1,5,5,5,1,0,3,1,4,4,6,0,2750,10,45,1,4,1,1,"B",2.5,50,10,564,-0.36682813542498,0.0260852939631952,-0.0305957873612752,36.3157668002677,55.5522715275556,19.2365047272879,0,0,1,1,0,0,0,66.615558279606,0.0582924385675391,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.110047778182629,0.168340216750168,1,35.596342339836,36.1359106851598,32.7186444981094,6.27169598798725,19.5810485059729,-124.303843580358,-41.3045140819413,-41.3045140819413,-41.3045140819413
"1129",1129,1129,1129,"565.A",142,655,1,1,47.5,35,3,3,10,40,1,0,1,1,0,TRUE,1,3,4,4,2,4,4,4,1,1,3,2,4,2,6,1,1750,6,80,0,1,1,1,"A",0,0,0,565,-0.429324960520182,0.0222880582925753,-0.0261419592655343,23.6250696262962,41.1867429126783,17.5616732863822,1,1,1,0,0,0,0,55.0322865783314,0.083627015649439,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.112500331553791,0.19612734720323,1,22.9056451658645,23.4452135111883,20.0279473241379,-8.09383262689005,5.21551989109557,-138.669372195235,-41.6842376490033,-41.6842376490033,-41.6842376490033
"1130",1130,1130,1130,"565.B",142,655,1,1,47.5,35,3,3,10,40,1,0,1,1,0,FALSE,1,3,4,4,2,4,4,4,1,1,3,2,4,2,6,1,1750,6,80,0,1,1,1,"B",5,50,40,565,-0.429324960520182,0.0222880582925753,-0.0261419592655343,23.6250696262962,41.1867429126783,17.5616732863822,1,1,1,0,0,0,0,55.0322865783314,0.083627015649439,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.112500331553791,0.19612734720323,1,22.9056451658645,23.4452135111883,20.0279473241379,-8.09383262689005,5.21551989109557,-138.669372195235,-41.6842376490033,-41.6842376490033,-41.6842376490033
"1131",1131,1131,1131,"566.A",142,655,1,1,47.5,35,3,3,10,40,1,0,1,1,0,FALSE,1,3,4,4,2,4,4,4,1,1,3,2,4,2,6,1,1750,6,80,0,2,1,1,"A",0,0,0,566,-0.23930798100468,0.0399853766111723,-0.0468993787105506,23.6250696262962,41.1867429126783,17.5616732863822,1,1,1,0,0,1,0,55.0322865783314,0.083627015649439,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.112500331553791,0.19612734720323,1,22.9056451658645,23.4452135111883,20.0279473241379,-8.09383262689005,5.21551989109557,-138.669372195235,-39.9145058171436,-39.9145058171436,-39.9145058171436
"1132",1132,1132,1132,"566.B",142,655,1,1,47.5,35,3,3,10,40,1,0,1,1,0,TRUE,1,3,4,4,2,4,4,4,1,1,3,2,4,2,6,1,1750,6,80,0,2,1,1,"B",0.5,5,40,566,-0.23930798100468,0.0399853766111723,-0.0468993787105506,23.6250696262962,41.1867429126783,17.5616732863822,1,1,1,0,0,1,0,55.0322865783314,0.083627015649439,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.112500331553791,0.19612734720323,1,22.9056451658645,23.4452135111883,20.0279473241379,-8.09383262689005,5.21551989109557,-138.669372195235,-39.9145058171436,-39.9145058171436,-39.9145058171436
"1133",1133,1133,1133,"567.A",142,655,1,1,47.5,35,3,3,10,40,1,0,1,1,0,FALSE,1,3,4,4,2,4,4,4,1,1,3,2,4,2,6,1,1750,6,80,0,3,1,1,"A",0,0,0,567,-0.241711195793737,0.0395878218015888,-0.0464330814000572,23.6250696262962,41.1867429126783,17.5616732863822,1,1,1,0,0,1,0,55.0322865783314,0.083627015649439,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.112500331553791,0.19612734720323,1,22.9056451658645,23.4452135111883,20.0279473241379,-8.09383262689005,5.21551989109557,-138.669372195235,-39.954261298102,-39.954261298102,-39.954261298102
"1134",1134,1134,1134,"567.B",142,655,1,1,47.5,35,3,3,10,40,1,0,1,1,0,TRUE,1,3,4,4,2,4,4,4,1,1,3,2,4,2,6,1,1750,6,80,0,3,1,1,"B",0.5,5,90,567,-0.241711195793737,0.0395878218015888,-0.0464330814000572,23.6250696262962,41.1867429126783,17.5616732863822,1,1,1,0,0,1,0,55.0322865783314,0.083627015649439,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.112500331553791,0.19612734720323,1,22.9056451658645,23.4452135111883,20.0279473241379,-8.09383262689005,5.21551989109557,-138.669372195235,-39.954261298102,-39.954261298102,-39.954261298102
"1135",1135,1135,1135,"568.A",142,655,1,1,47.5,35,3,3,10,40,1,0,1,1,0,TRUE,1,3,4,4,2,4,4,4,1,1,3,2,4,2,6,1,1750,6,80,0,4,1,1,"A",0,0,0,568,-0.44153020947208,0.021671948014548,-0.0254193153465424,23.6250696262962,41.1867429126783,17.5616732863822,1,1,1,0,0,0,0,55.0322865783314,0.083627015649439,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.112500331553791,0.19612734720323,1,22.9056451658645,23.4452135111883,20.0279473241379,-8.09383262689005,5.21551989109557,-138.669372195235,-41.7458486768061,-41.7458486768061,-41.7458486768061
"1136",1136,1136,1136,"568.B",142,655,1,1,47.5,35,3,3,10,40,1,0,1,1,0,FALSE,1,3,4,4,2,4,4,4,1,1,3,2,4,2,6,1,1750,6,80,0,4,1,1,"B",5,5,10,568,-0.44153020947208,0.021671948014548,-0.0254193153465424,23.6250696262962,41.1867429126783,17.5616732863822,1,1,1,0,0,0,0,55.0322865783314,0.083627015649439,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.112500331553791,0.19612734720323,1,22.9056451658645,23.4452135111883,20.0279473241379,-8.09383262689005,5.21551989109557,-138.669372195235,-41.7458486768061,-41.7458486768061,-41.7458486768061
"1137",1137,1137,1137,"569.A",143,387,0,0,32.5,50,1,4,90,20,1,2,1,2,1,FALSE,3,1,3,1,2,3,3,5,2,0,4,2,5,4,1,0,750,10,40,1,1,1,1,"A",0,0,0,569,-0.0485234808615203,0.197199779913555,-0.231298238096847,22.7405622951738,50.163998209507,27.4234359143332,0,1,0,0,0,1,0,56.676039378686,0.304704843492591,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.25267291439082,0.557377757883411,2,22.0211378347421,22.5607061800659,19.1434399930155,0.883422669938653,14.1927751879243,-129.692116898407,-24.1930654869054,-24.1930654869054,-24.1930654869054
"1138",1138,1138,1138,"569.B",143,387,0,0,32.5,50,1,4,90,20,1,2,1,2,1,TRUE,3,1,3,1,2,3,3,5,2,0,4,2,5,4,1,0,750,10,40,1,1,1,1,"B",5,5,10,569,-0.0485234808615203,0.197199779913555,-0.231298238096847,22.7405622951738,50.163998209507,27.4234359143332,0,1,0,0,0,1,0,56.676039378686,0.304704843492591,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.25267291439082,0.557377757883411,2,22.0211378347421,22.5607061800659,19.1434399930155,0.883422669938653,14.1927751879243,-129.692116898407,-24.1930654869054,-24.1930654869054,-24.1930654869054
"1139",1139,1139,1139,"570.A",143,387,0,0,32.5,50,1,4,90,20,1,2,1,2,1,TRUE,3,1,3,1,2,3,3,5,2,0,4,2,5,4,1,0,750,10,40,1,2,1,1,"A",0,0,0,570,-0.288270975698439,0.0331938368867955,-0.0389334916649276,22.7405622951738,50.163998209507,27.4234359143332,0,1,0,0,0,0,0,56.676039378686,0.304704843492591,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.25267291439082,0.557377757883411,2,22.0211378347421,22.5607061800659,19.1434399930155,0.883422669938653,14.1927751879243,-129.692116898407,-40.5936597895813,-40.5936597895813,-40.5936597895813
"1140",1140,1140,1140,"570.B",143,387,0,0,32.5,50,1,4,90,20,1,2,1,2,1,FALSE,3,1,3,1,2,3,3,5,2,0,4,2,5,4,1,0,750,10,40,1,2,1,1,"B",0.5,10,10,570,-0.288270975698439,0.0331938368867955,-0.0389334916649276,22.7405622951738,50.163998209507,27.4234359143332,0,1,0,0,0,0,0,56.676039378686,0.304704843492591,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.25267291439082,0.557377757883411,2,22.0211378347421,22.5607061800659,19.1434399930155,0.883422669938653,14.1927751879243,-129.692116898407,-40.5936597895813,-40.5936597895813,-40.5936597895813
"1141",1141,1141,1141,"571.A",143,387,0,0,32.5,50,1,4,90,20,1,2,1,2,1,TRUE,3,1,3,1,2,3,3,5,2,0,4,2,5,4,1,0,750,10,40,1,3,1,1,"A",0,0,0,571,-0.468103466033265,0.0204416767677841,-0.023976313879287,22.7405622951738,50.163998209507,27.4234359143332,0,1,0,0,0,0,0,56.676039378686,0.304704843492591,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.25267291439082,0.557377757883411,2,22.0211378347421,22.5607061800659,19.1434399930155,0.883422669938653,14.1927751879243,-129.692116898407,-41.8688758014825,-41.8688758014825,-41.8688758014825
"1142",1142,1142,1142,"571.B",143,387,0,0,32.5,50,1,4,90,20,1,2,1,2,1,FALSE,3,1,3,1,2,3,3,5,2,0,4,2,5,4,1,0,750,10,40,1,3,1,1,"B",5,10,90,571,-0.468103466033265,0.0204416767677841,-0.023976313879287,22.7405622951738,50.163998209507,27.4234359143332,0,1,0,0,0,0,0,56.676039378686,0.304704843492591,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.25267291439082,0.557377757883411,2,22.0211378347421,22.5607061800659,19.1434399930155,0.883422669938653,14.1927751879243,-129.692116898407,-41.8688758014825,-41.8688758014825,-41.8688758014825
"1143",1143,1143,1143,"572.A",143,387,0,0,32.5,50,1,4,90,20,1,2,1,2,1,TRUE,3,1,3,1,2,3,3,5,2,0,4,2,5,4,1,0,750,10,40,1,4,1,1,"A",0,0,0,572,-0.281908591232541,0.0339429873516634,-0.0398121801841001,22.7405622951738,50.163998209507,27.4234359143332,0,1,0,0,0,0,0,56.676039378686,0.304704843492591,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.25267291439082,0.557377757883411,2,22.0211378347421,22.5607061800659,19.1434399930155,0.883422669938653,14.1927751879243,-129.692116898407,-40.5187447430945,-40.5187447430945,-40.5187447430945
"1144",1144,1144,1144,"572.B",143,387,0,0,32.5,50,1,4,90,20,1,2,1,2,1,FALSE,3,1,3,1,2,3,3,5,2,0,4,2,5,4,1,0,750,10,40,1,4,1,1,"B",0.5,50,10,572,-0.281908591232541,0.0339429873516634,-0.0398121801841001,22.7405622951738,50.163998209507,27.4234359143332,0,1,0,0,0,0,0,56.676039378686,0.304704843492591,1.69693900598983,2.21054494155657,2.87960199004975,3.75115993582086,4.88650893864136,0.25267291439082,0.557377757883411,2,22.0211378347421,22.5607061800659,19.1434399930155,0.883422669938653,14.1927751879243,-129.692116898407,-40.5187447430945,-40.5187447430945,-40.5187447430945
"1145",1145,1145,1145,"573.A",144,294,1,1,32.5,50,2,2,90,100,0,1,1,1,0,TRUE,3,4,3,2,1,3,3,3,0,0,3,1,3,2,6,1,2250,6,200,0,1,1,1,"A",0,0,0,573,-0.384679556240547,0.0248747810776506,-0.0291759607380268,22.2665886540925,51.1978339195356,28.9312452654431,1,0,0,1,0,0,0,43.2744130269775,0.107152760242382,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.0824688468670093,0.189621607109391,2,21.5471641936608,22.0867325389846,18.6694663519342,1.91725837996725,15.2266108979529,-128.658281188378,-41.4255653704958,-41.4255653704958,-41.4255653704958
