"","ID","Timing","Order","Q1Gender","Q2Age","Q3Distance","Q4Trips","Q5Knowledge","Q6Bid","Q7Bid","Q6ResearchResponse","Q6ResearchCertainty","Q7TreatmentResponse","Q7TreatmentCertainty","Q7Bid2Upper","Q7Bid2Lower","Q7TreatmentUpperResponse","Q7TreatmentLowerResponse","Q8DominatedTest","Q9Block","Q9Performance","Q9Emission","Q9Price","Q10Block","Q10Performance","Q10Emission","Q10Price","Q11Block","Q11Performance","Q11Emission","Q11Price","Q12Block","Q12Performance","Q12Emission","Q12Price","Q9Choice","Q10Choice","Q11Choice","Q12Choice","Q12CECertainty","Q13CurrentThreatToSelf","Q14FutureThreatToSelf","Q15ThreatToEnvironment","Q16BP","Q17_Firms","Q17_Cons","Q17_Gov","Q17_LA","Q17_Other","Q18Charity","Q19Knowledge","Q20Consequentiality","Q21Experts","Q22Education","Q23Employment","Q24RonaImpact","Q24AIncome","Q25Understanding","Q7Bid2","Q7Response2","IncomeDummy"
"444",444,376,1,0,47.5,1,3,4,90,100,0,2,0,2,NA,10,NA,0,1,1,0.5,0.9,1,2,0.05,0.4,0.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,1,1,1,1,2,5,5,5,2,1,1,1,1,0,0,4,2,5,1,6,0,1250,10,50,0,0
"445",445,1035,0,0,47.5,6.5,1,4,100,100,1,1,1,2,7,NA,1,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,0,0.05,0.9,2.5,3,0.05,0.1,5,0,0,0,0,1,4,4,5,1,0,0,1,0,0,1,4,2,5,2,5,1,4500,10,200,1,1
"446",446,376,1,0,47.5,50,1,2,10,80,1,0,0,1,NA,7,NA,1,0,2,0.05,0.1,5,3,0.05,0.1,2.5,0,0.05,0.9,2.5,2,0.1,0.4,1,1,0,1,0,0,2,3,4,1,1,0,0,0,0,0,2,1,2,2,6,1,2750,5,40,1,1
"447",447,1765,0,1,47.5,50,1,5,5,10,1,2,1,2,6,NA,1,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,0,0.05,0.9,2.5,2,0.1,0.4,1,1,1,1,1,2,5,5,5,1,1,0,0,0,0,0,5,2,5,1,1,1,250,10,20,1,0
"448",448,634,0,1,47.5,50,1,3,90,5,0,1,1,2,0,NA,1,NA,0,2,0.05,0.1,5,3,0.05,0.1,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,1,1,1,1,5,5,5,1,1,1,1,1,0,1,3,2,4,3,6,1,2750,8,10,1,1
"449",449,290,0,1,47.5,50,2,2,100,5,0,2,1,2,0,NA,1,NA,1,2,0.05,0.1,5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,3,0.05,0.1,5,1,1,1,1,2,5,5,5,1,1,1,1,1,0,0,4,2,5,2,6,1,2750,10,10,1,1
"450",450,889,0,1,47.5,50,1,2,60,80,0,1,0,1,NA,7,NA,1,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,1,1,1,4,5,5,1,1,1,1,1,0,0,2,2,4,3,2,0,1750,10,40,1,0
"451",451,617,1,0,47.5,6.5,0,2,80,20,1,1,1,2,8,NA,1,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,1,1,0,1,3,4,4,0,1,0,1,0,0,0,2,1,3,1,4,1,250,7,40,1,0
"452",452,261,0,0,21.5,35,1,3,100,60,0,2,0,1,NA,5,NA,0,1,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,3,0.05,0.1,5,1,1,1,1,1,5,3,4,1,0,0,1,0,0,1,3,2,3,4,0,0,250,5,30,0,0
"453",453,243,1,0,32.5,50,1,3,100,60,1,2,1,2,2,NA,1,NA,1,2,0.05,0.1,5,3,0.05,0.1,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,2,5,5,5,0,1,1,1,1,0,0,4,2,5,3,6,0,3500,10,120,1,1
"454",454,335,1,1,63,50,1,2,60,100,0,0,0,0,NA,10,NA,0,0,2,0.05,0.1,5,2,0.05,0.4,0.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,1,1,1,1,1,4,4,5,1,1,0,1,0,0,1,3,1,4,2,6,1,750,8,50,0,0
"455",455,223,0,0,47.5,50,0,3,60,100,1,1,1,1,7,NA,0,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,0,0.5,0.1,0.5,0,0,0,0,1,3,3,3,0,0,0,1,0,0,0,2,2,3,1,6,0,1250,5,200,0,0
"456",456,293,0,1,32.5,1,3,2,5,100,1,1,0,1,NA,10,NA,1,1,0,0.5,0.4,5,2,0.05,0.4,0.5,2,0.1,0.9,5,0,0.5,0.1,0.5,1,1,1,0,1,3,3,4,1,1,1,0,0,0,0,2,2,4,2,6,1,1250,8,50,1,0
"457",457,160,0,0,21.5,6.5,0,2,60,90,0,2,0,2,NA,8,NA,0,0,1,0.5,0.9,1,0,0.1,0.1,0.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,0,1,3,4,5,1,0,1,0,0,0,1,3,1,3,2,3,0,250,6,45,0,0
"458",458,1637,1,0,47.5,15.5,1,5,40,20,1,2,1,2,8,NA,1,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,2,5,5,5,2,1,1,1,1,0,1,5,2,5,4,6,0,5000,10,40,1,1
"459",459,425,1,0,32.5,1,2,2,10,90,0,2,0,2,NA,8,NA,0,0,1,0.5,0.9,1,3,0.05,0.1,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,0,0,0,1,1,4,5,1,1,1,1,1,0,0,1,2,3,2,1,0,1750,6,45,0,0
"460",460,1077,1,0,47.5,50,1,2,60,80,1,2,1,2,4,NA,1,NA,1,3,0.1,0.1,2.5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,2,5,5,5,1,1,1,1,1,0,0,4,2,4,3,6,0,2250,10,160,1,1
"461",461,502,1,1,47.5,35,1,1,10,80,1,1,0,0,NA,7,NA,1,0,3,0.1,0.1,2.5,3,0.05,0.1,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,0,2,3,2,3,1,1,0,1,1,0,0,2,2,4,4,5,1,5000,10,40,1,1
"462",462,495,1,1,47.5,15.5,2,3,40,80,1,2,1,2,4,NA,1,NA,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,0,1,0,1,5,5,5,2,1,1,1,0,0,1,4,0,5,3,5,1,1750,10,160,1,0
"463",463,368,1,1,47.5,35,3,3,10,90,1,2,0,0,NA,8,NA,1,1,0,0.5,0.4,5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,3,0.05,0.1,5,1,1,1,1,1,4,5,4,1,1,0,1,0,0,1,4,2,4,1,6,1,1750,8,45,1,0
"464",464,217,0,1,21.5,15.5,2,2,20,10,1,2,1,2,6,NA,1,NA,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,1,0.05,0.1,1,0,0.5,0.1,0.5,1,0,1,1,2,4,3,5,2,1,0,1,0,0,1,3,2,5,4,6,0,1250,10,20,1,0
"465",465,819,1,1,47.5,50,1,4,60,80,1,0,1,2,4,NA,1,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,3,0.05,0.1,5,0,1,1,0,2,3,5,5,1,1,1,1,0,0,1,4,2,5,2,6,1,2250,10,160,1,1
"466",466,413,1,1,63,1,3,3,20,90,1,2,0,1,NA,8,NA,0,0,0,0.5,0.4,5,2,0.05,0.4,0.5,1,0.05,0.1,1,3,0.05,0.1,5,1,1,1,0,0,3,5,5,0,1,1,0,0,0,0,2,2,3,1,2,0,1250,10,45,0,0
"467",467,286,1,1,47.5,50,0,1,80,60,1,2,1,2,2,NA,1,NA,1,3,0.1,0.1,2.5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,2,3,4,5,0,1,0,1,0,0,0,2,1,4,1,1,0,250,6,120,1,0
"468",468,299,0,0,47.5,50,1,3,100,5,0,2,1,2,0,NA,1,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,0,1,0,2,4,4,5,1,1,1,1,0,0,0,3,1,3,3,6,0,1250,10,10,1,0
"469",469,273,1,1,47.5,1,3,5,60,5,1,2,1,2,0,NA,1,NA,1,3,0.1,0.1,2.5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,0,0,0,2,5,5,5,2,1,1,1,1,0,1,5,2,4,3,6,0,3500,10,10,1,1
"470",470,1030,1,0,63,50,1,4,10,20,1,2,1,2,8,NA,1,NA,1,3,0.1,0.1,2.5,3,0.05,0.1,2.5,3,0.05,0.9,0.5,0,0.5,0.1,0.5,1,1,1,1,2,4,5,5,1,1,1,1,0,0,1,3,1,4,1,2,1,1750,10,40,1,0
"471",471,504,0,1,47.5,50,1,2,5,60,1,1,1,1,2,NA,1,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,1,0.05,0.1,1,3,0.05,0.1,5,0,0,1,0,1,3,3,3,0,1,1,0,0,0,0,2,2,3,3,6,0,2250,9,120,1,1
"472",472,293,1,1,21.5,50,1,2,80,5,1,1,0,2,NA,2,NA,1,1,0,0.5,0.4,5,1,0.05,0.4,2.5,2,0.1,0.9,5,0,0.5,0.1,0.5,0,0,1,0,1,4,5,5,1,1,1,1,1,0,1,4,2,5,1,6,0,1750,10,2,1,0
"473",473,328,0,0,32.5,35,1,2,20,90,0,1,0,2,NA,8,NA,0,0,1,0.5,0.9,1,0,0.1,0.1,0.5,1,0.05,0.1,1,0,0.5,0.1,0.5,0,0,1,1,1,2,2,3,0,0,0,0,1,0,0,2,2,3,1,0,1,250,9,45,0,0
"474",474,571,1,0,47.5,1,0,1,20,20,0,2,1,1,8,NA,1,NA,1,3,0.1,0.1,2.5,3,0.05,0.1,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,1,4,4,3,0,1,0,0,0,0,0,1,0,3,1,6,0,1250,3,40,1,0
"475",475,786,1,0,47.5,6.5,3,2,40,90,1,2,1,1,5,NA,0,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,1,0.05,0.1,1,0,0.5,0.1,0.5,0,0,0,0,1,3,4,5,0,1,1,1,1,0,0,2,1,3,3,6,0,2250,8,180,0,1
"476",476,406,0,1,47.5,6.5,3,1,100,20,0,2,1,2,8,NA,1,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,3,0.05,0.9,0.5,3,0.05,0.1,5,1,1,1,0,2,3,3,3,0,1,0,1,0,0,0,2,2,4,1,6,0,5000,10,40,1,1
"477",477,486,1,1,32.5,35,2,3,60,10,1,2,1,2,6,NA,1,NA,0,0,0.5,0.4,5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,1,1,0,1,3,4,5,0,1,1,1,0,0,1,4,2,5,3,6,0,5000,8,20,1,1
"478",478,1005,1,1,63,35,1,3,90,90,0,0,0,0,NA,8,NA,0,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,1,0,0,1,3,3,3,0,1,0,1,0,0,0,3,1,4,4,4,0,1750,10,45,0,0
"479",479,391,1,0,32.5,35,2,1,100,60,0,0,0,1,NA,5,NA,1,0,0,0.5,0.4,5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,0,1,1,1,5,5,5,1,1,0,0,0,0,1,2,1,3,2,6,0,1250,10,30,1,0
"480",480,538,0,0,63,50,1,3,5,100,1,1,0,1,NA,10,NA,0,0,3,0.1,0.1,2.5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,3,0.05,0.1,5,0,1,1,0,1,3,4,4,0,1,1,1,1,0,0,4,2,3,3,1,0,3500,8,50,0,1
"481",481,916,1,0,21.5,15.5,2,2,5,60,1,0,0,1,NA,5,NA,1,1,3,0.1,0.1,2.5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,0,1,0,1,4,5,5,1,0,1,1,0,0,0,3,2,4,3,4,1,3500,10,30,1,1
"482",482,310,1,1,47.5,50,2,3,60,5,1,1,1,2,0,NA,1,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,2,0.1,0.9,5,0,0.5,0.1,0.5,1,1,1,1,2,4,4,4,1,1,1,1,0,0,0,3,2,3,3,6,0,1750,10,10,1,0
"483",483,502,1,0,47.5,15.5,1,2,5,5,1,1,1,1,0,NA,1,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,1,1,0,2,3,4,5,0,1,0,0,0,0,0,2,1,3,2,2,0,1750,10,10,1,0
"484",484,346,0,0,47.5,35,1,2,80,20,0,1,1,2,8,NA,1,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,1,1,0,1,3,4,4,0,1,0,1,0,0,0,2,2,3,2,4,0,750,9,40,1,0
"485",485,498,1,0,21.5,35,3,3,60,60,0,2,0,2,NA,5,NA,0,0,1,0.5,0.9,1,1,0.05,0.4,2.5,1,0.05,0.1,1,3,0.05,0.1,5,0,0,0,0,0,2,4,3,0,1,1,1,1,0,0,3,2,2,3,3,0,1750,6,30,0,0
"486",486,187,1,0,32.5,15.5,1,2,10,5,0,1,0,1,NA,2,NA,1,0,2,0.05,0.1,5,0,0.1,0.1,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,0,1,4,3,3,1,0,0,1,0,0,0,3,2,3,4,6,1,2250,7,2,1,1
"487",487,288,0,1,47.5,35,1,2,20,5,0,1,0,1,NA,2,NA,1,0,1,0.5,0.9,1,3,0.05,0.1,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,0,0,0,1,1,1,3,0,1,0,0,0,0,0,3,0,3,2,1,0,2750,7,2,1,1
"488",488,310,1,0,47.5,50,1,3,5,20,0,1,0,2,NA,0,NA,0,0,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,0,0,0,0,2,3,3,4,1,1,1,1,1,0,0,3,0,3,2,6,0,4500,10,10,0,1
"489",489,349,1,0,47.5,50,3,3,100,100,0,2,0,2,NA,10,NA,0,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,2,0.1,0.9,5,0,0.5,0.1,0.5,0,0,0,0,1,4,4,5,0,1,0,0,0,0,0,3,1,4,3,1,0,250,8,50,0,0
"490",490,219,1,0,21.5,6.5,1,3,60,40,0,2,0,2,NA,3,NA,0,0,1,0.5,0.9,1,0,0.1,0.1,0.5,2,0.1,0.9,5,0,0.5,0.1,0.5,0,0,0,0,2,3,3,3,0,0,0,0,1,0,0,3,0,3,1,6,0,1250,8,20,0,0
"491",491,435,1,1,47.5,1,3,1,90,40,0,0,1,1,10,NA,0,NA,1,2,0.05,0.1,5,3,0.05,0.1,2.5,2,0.1,0.9,5,0,0.5,0.1,0.5,1,1,1,0,1,3,4,4,2,1,0,1,0,0,0,2,2,4,1,6,0,1750,8,80,0,0
"492",492,442,0,0,32.5,50,1,2,10,10,0,1,1,1,6,NA,0,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,0,0,1,0,1,2,2,3,0,1,0,1,0,0,0,3,2,4,3,6,0,4500,8,20,0,1
"493",493,513,0,0,47.5,50,1,3,100,60,0,2,0,2,NA,5,NA,1,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,0,1,2,4,4,5,0,1,0,1,0,0,0,3,2,4,3,5,1,2750,10,30,1,1
"494",494,801,1,1,47.5,50,3,5,5,80,1,2,1,1,4,NA,1,NA,1,1,0.5,0.9,1,3,0.05,0.1,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,1,4,5,5,2,1,1,1,1,0,1,5,2,5,1,6,1,2250,10,160,1,1
"495",495,260,1,0,47.5,50,0,1,80,10,0,1,1,1,6,NA,0,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,1,2,4,3,0,0,0,0,0,1,0,2,1,3,1,4,0,1250,6,20,0,0
"496",496,241,0,1,32.5,1,3,4,20,20,1,1,1,1,8,NA,1,NA,1,3,0.1,0.1,2.5,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,1,1,4,4,5,0,1,1,1,0,0,0,3,2,2,3,6,0,2750,9,40,1,1
"497",497,246,0,0,32.5,35,1,1,5,10,1,2,1,2,6,NA,0,NA,1,2,0.05,0.1,5,1,0.05,0.4,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,0,1,1,1,0,5,5,5,1,0,0,1,0,0,0,1,1,5,1,4,0,2250,10,20,0,1
"498",498,347,0,0,32.5,35,1,2,40,90,1,2,1,2,5,NA,0,NA,1,2,0.05,0.1,5,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,0,1,4,5,5,0,1,1,1,1,1,0,2,2,4,3,6,0,1750,10,180,0,0
"499",499,414,1,0,47.5,35,0,4,90,90,1,1,1,1,5,NA,0,NA,1,0,0.5,0.4,5,1,0.05,0.4,2.5,2,0.1,0.9,5,2,0.1,0.4,1,1,1,1,0,1,4,5,5,1,1,1,1,0,0,0,3,1,3,2,0,0,1250,8,180,0,0
"500",500,402,0,1,47.5,50,0,3,80,5,1,0,1,2,0,NA,1,NA,0,3,0.1,0.1,2.5,3,0.05,0.1,2.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,0,1,1,0,1,4,5,4,2,1,1,1,0,0,0,3,1,4,4,6,2,5000,9,10,1,1
"501",501,299,0,0,21.5,35,0,3,80,40,1,1,1,1,10,NA,0,NA,1,0,0.5,0.4,5,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,0,0,1,3,5,4,0,1,0,1,0,0,0,5,2,4,3,4,0,1250,9,80,0,0
"502",502,861,1,1,63,35,0,2,10,60,1,2,0,1,NA,5,NA,1,1,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,1,1,0,2,3,4,5,1,1,0,1,0,0,0,3,2,4,0,0,0,750,10,30,1,0
"503",503,174,1,0,21.5,35,2,3,60,100,1,1,1,1,7,NA,1,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,0,0,1,4,3,3,1,1,0,1,0,0,1,4,2,4,3,6,1,1250,9,200,1,0
"504",504,399,0,1,32.5,50,1,2,20,100,1,2,0,1,NA,10,NA,1,1,1,0.5,0.9,1,1,0.05,0.4,2.5,3,0.05,0.9,0.5,1,0.5,0.1,2.5,1,1,1,1,2,5,3,5,1,1,1,1,1,0,1,2,2,1,2,4,1,250,10,50,1,0
"505",505,546,1,1,47.5,50,2,4,10,10,1,2,1,2,6,NA,1,NA,0,1,0.5,0.9,1,2,0.05,0.4,0.5,3,0.05,0.9,0.5,2,0.1,0.4,1,0,1,0,1,2,5,4,5,1,0,0,1,0,0,0,4,2,4,4,6,0,5000,9,20,1,1
"506",506,745,0,1,47.5,15.5,3,2,60,40,0,2,0,2,NA,3,NA,1,0,3,0.1,0.1,2.5,2,0.05,0.4,0.5,1,0.05,0.1,1,1,0.5,0.1,2.5,0,1,0,0,2,3,3,3,0,1,1,1,1,1,0,2,1,3,2,5,1,1750,10,20,1,0
"507",507,709,1,1,32.5,50,1,2,20,90,1,2,1,2,5,NA,0,NA,0,2,0.05,0.1,5,0,0.1,0.1,0.5,0,0.05,0.9,2.5,2,0.1,0.4,1,0,1,1,1,2,3,4,4,1,1,1,1,1,0,1,3,2,4,3,6,0,3500,8,180,0,1
"508",508,435,0,0,47.5,35,2,5,100,10,1,1,1,1,6,NA,1,NA,1,3,0.1,0.1,2.5,3,0.05,0.1,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,1,4,4,4,1,0,0,1,0,0,1,5,2,4,3,6,0,4500,9,20,1,1
"509",509,231,1,1,32.5,35,2,3,100,5,1,2,1,2,0,NA,1,NA,0,3,0.1,0.1,2.5,0,0.1,0.1,0.5,0,0.05,0.9,2.5,2,0.1,0.4,1,1,0,1,0,2,3,3,3,1,0,0,1,0,0,0,3,1,3,3,6,0,5000,5,10,1,1
"510",510,445,1,0,63,50,1,3,40,10,0,1,1,2,6,NA,1,NA,0,0,0.5,0.4,5,0,0.1,0.1,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,1,4,4,5,1,1,1,1,0,0,0,3,0,3,3,2,0,250,8,20,1,0
"511",511,457,0,0,47.5,35,0,3,90,60,0,2,0,2,NA,5,NA,0,0,3,0.1,0.1,2.5,3,0.05,0.1,2.5,2,0.1,0.9,5,0,0.5,0.1,0.5,0,0,0,0,2,4,4,4,1,1,0,1,0,0,0,3,2,4,1,0,2,3500,7,30,0,1
"512",512,226,0,1,32.5,50,2,5,90,100,1,2,1,2,7,NA,1,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,1,1,1,1,2,5,5,4,2,1,0,0,0,0,1,5,2,5,3,6,1,750,9,200,1,0
"513",513,394,1,1,47.5,1,3,3,80,10,0,1,1,1,6,NA,0,NA,1,0,0.5,0.4,5,2,0.05,0.4,0.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,1,1,1,1,1,3,3,3,0,0,0,0,0,1,0,3,0,3,2,5,0,5000,7,20,0,1
"514",514,246,0,0,21.5,15.5,1,4,20,60,0,0,1,1,2,NA,0,NA,0,1,0.5,0.9,1,0,0.1,0.1,0.5,2,0.1,0.9,5,2,0.1,0.4,1,1,0,0,1,0,3,3,3,1,0,1,0,1,0,2,2,1,3,2,0,1,1750,5,120,0,0
"515",515,629,1,1,47.5,50,2,2,10,40,1,2,1,2,10,NA,0,NA,0,0,0.5,0.4,5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,1,0.5,0.1,2.5,0,0,1,0,2,5,5,5,1,1,0,1,0,0,0,4,2,5,1,6,1,1250,10,80,0,0
"516",516,545,1,1,47.5,1,3,1,80,100,1,1,1,1,7,NA,0,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,1,5,4,5,1,1,1,1,1,0,0,2,2,4,2,5,1,1750,8,200,0,0
"517",517,352,1,1,63,6.5,3,3,80,60,0,2,0,2,NA,5,NA,0,0,1,0.5,0.9,1,0,0.1,0.1,0.5,2,0.1,0.9,5,3,0.05,0.1,5,1,1,1,1,2,2,2,3,0,1,1,0,0,0,0,3,2,3,2,2,0,250,7,30,0,0
"518",518,463,0,0,21.5,50,1,1,100,10,0,2,1,2,6,NA,1,NA,0,2,0.05,0.1,5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,0,1,0,1,2,3,4,4,1,1,1,1,1,1,0,2,2,5,2,3,1,250,7,20,1,0
"519",519,472,1,0,21.5,35,2,4,60,5,0,0,1,1,0,NA,1,NA,1,0,0.5,0.4,5,2,0.05,0.4,0.5,3,0.05,0.9,0.5,0,0.5,0.1,0.5,0,1,1,0,0,3,4,5,2,1,0,0,0,0,1,4,2,5,3,6,1,1750,9,10,1,0
"520",520,420,1,1,63,1,3,3,80,60,1,2,1,2,2,NA,0,NA,1,3,0.1,0.1,2.5,2,0.05,0.4,0.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,1,4,4,5,2,1,0,1,0,0,1,3,2,5,1,2,0,1250,9,120,0,0
"521",521,578,0,1,47.5,50,2,4,100,20,0,1,1,2,8,NA,1,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,0,0.05,0.9,2.5,2,0.1,0.4,1,0,1,1,1,2,4,4,5,2,1,1,1,0,0,1,4,2,4,3,6,1,5000,10,40,1,1
"522",522,167,0,1,47.5,15.5,0,1,10,100,0,0,0,0,NA,10,NA,0,1,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,0,0.5,0.1,0.5,1,1,1,0,0,5,5,3,1,0,0,0,1,0,2,1,1,3,2,1,0,1250,6,50,0,0
"523",523,520,0,0,32.5,50,1,3,5,20,1,1,1,2,8,NA,1,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,1,0.5,0.1,2.5,1,1,1,0,1,5,5,5,0,0,0,0,0,1,0,3,2,5,4,4,1,750,10,40,1,0
"524",524,579,1,1,32.5,35,2,4,40,60,1,2,1,2,2,NA,0,NA,1,1,0.5,0.9,1,2,0.05,0.4,0.5,3,0.05,0.9,0.5,2,0.1,0.4,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,0,4,2,4,3,6,0,1250,8,120,0,0
"525",525,229,0,1,63,50,1,3,40,10,1,2,1,2,6,NA,1,NA,0,2,0.05,0.1,5,1,0.05,0.4,2.5,1,0.05,0.1,1,3,0.05,0.1,5,0,0,0,1,1,4,5,5,1,1,1,0,0,0,1,3,0,2,2,2,1,3500,9,20,1,1
"526",526,291,1,1,47.5,50,1,2,5,20,1,2,1,1,8,NA,0,NA,1,2,0.05,0.1,5,3,0.05,0.1,2.5,2,0.1,0.9,5,3,0.05,0.1,5,1,1,0,0,1,4,4,5,1,1,1,1,0,0,0,2,1,3,3,6,0,2750,10,40,0,1
"527",527,224,0,0,32.5,6.5,3,2,20,90,1,2,0,2,NA,8,NA,1,0,1,0.5,0.9,1,2,0.05,0.4,0.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,2,4,5,5,1,1,1,1,1,0,0,3,2,5,3,4,1,4500,8,45,1,1
"528",528,498,0,1,32.5,6.5,3,2,80,90,0,1,1,2,5,NA,0,NA,0,3,0.1,0.1,2.5,3,0.05,0.1,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,1,1,1,2,3,4,5,1,0,0,0,0,1,0,3,0,4,4,6,0,1250,10,180,0,0
"529",529,384,0,1,47.5,50,1,3,40,80,0,2,1,1,4,NA,1,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,0,0,0,0,2,4,4,5,0,1,1,1,1,0,0,3,0,4,3,6,0,1750,10,160,1,0
"530",530,270,1,1,47.5,35,3,3,20,80,0,2,0,2,NA,7,NA,0,0,1,0.5,0.9,1,1,0.05,0.4,2.5,1,0.05,0.1,1,2,0.1,0.4,1,1,1,1,1,2,4,4,3,0,1,0,1,0,0,0,3,2,2,2,6,1,3500,10,40,0,1
"531",531,130,1,0,32.5,35,3,5,80,10,1,2,1,2,6,NA,1,NA,0,3,0.1,0.1,2.5,1,0.05,0.4,2.5,1,0.05,0.1,1,0,0.5,0.1,0.5,0,0,0,0,1,5,1,1,2,1,0,0,0,0,1,1,2,1,1,6,1,250,1,20,1,0
"532",532,423,0,0,63,50,1,2,90,100,1,2,1,2,7,NA,0,NA,1,1,0.5,0.9,1,1,0.05,0.4,2.5,2,0.1,0.9,5,1,0.5,0.1,2.5,1,1,1,1,2,5,5,5,1,1,1,1,1,0,0,3,2,5,1,6,1,2250,10,200,0,1
